"","Year","Month","Day","Hour","Minute","WDIR","WSPD","GST","WVHT","DPD","APD","MWD","PRES","ATMP","WTMP","DEWP","VIS","TIDE"
"892",2007,2,10,6,0,328,3.4,5.7,1.84,8.33,6.09,NA,1015.6,9.9,18.3,2.4,NA,NA
"893",2007,2,10,7,0,324,3.8,5.9,1.93,8.33,6.15,NA,1015.3,10,18.3,2.7,NA,NA
"894",2007,2,10,8,0,299,3.7,5.7,1.64,7.69,5.78,NA,1015.1,10.2,18.3,3,NA,NA
"895",2007,2,10,9,0,312,5.3,7.9,1.52,7.69,5.55,NA,1014.8,10.3,18.3,4.3,NA,NA
"896",2007,2,10,10,0,284,4.6,6,1.76,8.33,6,NA,1014.9,10.5,18.3,3.4,NA,NA
"897",2007,2,10,11,0,298,5.1,7.4,1.64,7.69,5.86,NA,1015.1,10.5,18.3,3.2,NA,NA
"898",2007,2,10,12,0,278,5.6,7.4,1.46,7.69,5.42,NA,1015.7,10.8,18.3,2.8,NA,NA
"899",2007,2,10,13,0,303,5.9,8.4,1.47,7.69,5.56,NA,1016,10.7,18.3,3.8,NA,NA
"900",2007,2,10,14,0,301,6.4,8.7,1.41,7.14,5.28,NA,1016,10.8,18.3,3.3,NA,NA
"901",2007,2,10,15,0,299,7.3,9.8,1.42,7.14,4.86,NA,1015.8,10.9,18.4,4,NA,NA
"902",2007,2,10,16,0,291,6.7,9.6,1.37,8.33,4.96,NA,1015.7,11.1,18.7,3.6,NA,NA
"903",2007,2,10,17,0,300,7.3,10.2,1.44,7.69,4.96,NA,1015.1,11.1,18.8,2.7,NA,NA
"904",2007,2,10,18,0,298,7.8,10.3,1.35,6.25,4.67,NA,1014.7,11.1,18.8,3.5,NA,NA
"905",2007,2,10,19,0,298,7.7,10.2,1.34,7.14,4.74,NA,1014.2,11,18.8,4.9,NA,NA
"906",2007,2,10,20,0,309,8.5,10.9,1.5,7.14,4.63,NA,1014.3,10.8,18.8,5.2,NA,NA
"907",2007,2,10,21,0,313,7.8,10.4,1.52,6.67,4.76,NA,1015,10.6,18.8,3.1,NA,NA
"908",2007,2,10,22,0,321,8.8,11.3,1.51,7.69,4.8,NA,1015.7,10.2,19.1,4.4,NA,NA
"909",2007,2,10,23,0,329,8.3,10.9,1.51,6.67,4.65,NA,1016.4,10,19.1,4.1,NA,NA
"910",2007,2,11,0,0,328,8.6,10.9,1.53,5,4.58,NA,1017.3,9.8,19.1,3.1,NA,NA
"911",2007,2,11,1,0,334,8.3,11.1,1.49,5.88,4.73,NA,1017.6,9.6,19.1,1.8,NA,NA
"912",2007,2,11,2,0,335,8.1,11.4,1.43,6.67,4.7,NA,1018,9.8,19,2.9,NA,NA
"913",2007,2,11,3,0,331,8.5,11,1.47,6.25,4.74,NA,1018.9,9.6,19,2.3,NA,NA
"914",2007,2,11,4,0,322,7,9.5,1.54,6.25,4.81,NA,1019.3,9.8,18.9,2.9,NA,NA
"915",2007,2,11,5,0,339,7.6,10.2,1.62,6.67,4.97,NA,1019.3,9.9,18.8,2.6,NA,NA
"916",2007,2,11,6,0,350,7.8,11,1.64,6.67,4.9,NA,1019.4,9.9,18.8,2.4,NA,NA
"917",2007,2,11,7,0,358,7.7,9.4,1.62,6.67,4.8,NA,1019.7,9.8,19,3.6,NA,NA
"918",2007,2,11,8,0,350,8,11.4,1.84,6.67,5.13,NA,1019.6,9.8,19,3.4,NA,NA
"919",2007,2,11,9,0,346,7.5,11.7,1.81,7.69,5.11,NA,1020.1,9.8,19.1,3.2,NA,NA
"920",2007,2,11,10,0,356,7.5,10.2,1.8,7.14,5.32,NA,1020.6,9.9,19.1,2.7,NA,NA
"921",2007,2,11,11,0,346,6.7,8.6,1.88,7.14,5.53,NA,1021.2,9.9,19.1,1.8,NA,NA
"922",2007,2,11,12,0,339,5.4,7.7,1.68,7.69,5.53,NA,1022.1,10.1,19.1,3.8,NA,NA
"923",2007,2,11,13,0,352,5.5,7.6,1.75,7.69,5.6,NA,1023,10,19.1,2,NA,NA
"925",2007,2,11,15,0,341,6.5,8.7,1.53,7.14,5.43,NA,1024.3,10.3,19.1,2.4,NA,NA
"926",2007,2,11,16,0,347,6.3,9.1,1.62,8.33,5.54,NA,1024.2,10.4,19.1,3.1,NA,NA
"927",2007,2,11,17,0,328,5,7.1,1.58,7.69,5.7,NA,1023.8,10.5,19,1.8,NA,NA
"928",2007,2,11,18,0,324,5.8,8.2,1.6,7.69,5.57,NA,1023.6,10.3,18.9,0.9,NA,NA
"929",2007,2,11,19,0,310,5,7.5,1.43,7.69,5.64,NA,1023.3,10.5,18.8,0.7,NA,NA
"930",2007,2,11,20,0,329,4.6,6.2,1.3,7.69,5.75,NA,1023.5,10.6,19.1,1.6,NA,NA
"931",2007,2,11,21,0,307,4.6,6.6,1.28,7.69,5.76,NA,1023.7,10.9,19.1,1.6,NA,NA
"932",2007,2,11,22,0,308,4.8,8.3,1.28,7.69,5.68,NA,1024.3,10.7,19,2.8,NA,NA
"933",2007,2,11,23,0,299,3.6,6.6,1.19,7.14,5.4,NA,1024.4,10.8,19,2.6,NA,NA
"934",2007,2,12,0,0,320,3.6,5,1.13,7.69,5.43,NA,1025.1,11,19,3.2,NA,NA
"935",2007,2,12,1,0,293,3.1,6.7,1.15,7.14,5.62,NA,1025.2,11.2,19,4.1,NA,NA
"936",2007,2,12,2,0,292,5.6,7.6,1.13,7.14,5.52,NA,1025.2,11.7,19,4.6,NA,NA
"937",2007,2,12,3,0,271,4.5,7.1,1.12,7.14,5.6,NA,1025.5,12,18.8,4.4,NA,NA
"938",2007,2,12,4,0,276,6.1,7.4,1.01,6.67,5.28,NA,1025.3,12.6,18.8,4.7,NA,NA
"939",2007,2,12,5,0,287,7.7,9.8,1.03,7.14,4.7,NA,1025.1,12.6,18.7,5.6,NA,NA
"940",2007,2,12,6,0,295,7.6,9.4,1.2,7.14,4.62,NA,1025.2,12,18.4,3.9,NA,NA
"941",2007,2,12,7,0,309,6.9,9,1.26,4.17,4.47,NA,1025.2,11.7,18.3,3.4,NA,NA
"942",2007,2,12,8,0,315,6.8,8.9,1.31,4.35,4.45,NA,1025.1,12,18,4.7,NA,NA
"943",2007,2,12,9,0,312,7.7,9.4,1.26,6.67,4.45,NA,1025.1,12.1,18,4.3,NA,NA
"944",2007,2,12,10,0,312,6.5,8.6,1.29,4.76,4.41,NA,1025.2,12.1,18,2.6,NA,NA
"945",2007,2,12,11,0,302,5.9,8.1,1.28,5,4.46,NA,1025.7,12.1,18,2.1,NA,NA
"946",2007,2,12,12,0,296,6.3,8.2,1.24,4.55,4.43,NA,1026.4,12.5,18,3.2,NA,NA
"947",2007,2,12,13,0,312,4.7,6.2,1.22,5.56,4.53,NA,1026.7,12.6,18,3.1,NA,NA
"948",2007,2,12,14,0,270,2.8,4.2,1.23,6.25,4.79,NA,1027.1,12.8,18,2.4,NA,NA
"950",2007,2,12,16,0,296,2.8,4.4,1.05,5,4.77,NA,1026.8,13.3,18,4.1,NA,NA
"951",2007,2,12,17,0,280,3.1,5.2,1.11,6.25,4.97,NA,1026.7,13.5,18,4,NA,NA
"952",2007,2,12,18,0,285,3.5,6.2,0.98,5.88,4.96,NA,1025.9,13.6,18,4,NA,NA
"953",2007,2,12,19,0,272,4.1,5.5,0.97,6.25,4.98,NA,1025.2,13.7,18.1,3.8,NA,NA
"1005",2007,2,14,23,0,278,12.5,16.6,3.64,9.09,6.85,NA,998.8,17.2,18,14.9,NA,NA
"1006",2007,2,15,0,0,270,13.3,16.2,3.67,9.09,6.62,NA,999.8,17.6,18,13.3,NA,NA
"1007",2007,2,15,1,0,285,12.6,15,3.75,8.33,6.45,NA,1001,16.5,18.1,13.8,NA,NA
"1008",2007,2,15,2,0,292,14,18.3,3.78,8.33,6.54,NA,1002.1,15.7,18,12.3,NA,NA
"1009",2007,2,15,3,0,304,12.7,15.2,4.16,9.09,6.84,NA,1003.2,14.5,18,10.8,NA,NA
"1010",2007,2,15,4,0,295,12.4,15.5,4.14,9.09,6.99,NA,1004,14.5,18,9.1,NA,NA
"1011",2007,2,15,5,0,300,10.9,14,4.12,10,7.23,NA,1004.9,14.4,18,7.7,NA,NA
"1012",2007,2,15,6,0,321,12.7,15.5,4.37,9.09,7.27,NA,1005.5,12.9,18,NA,NA,NA
"1013",2007,2,15,7,0,322,13.6,16.3,4.28,9.09,6.99,NA,1006.1,12,18,7.9,NA,NA
"1014",2007,2,15,8,0,329,13.2,16.8,4.72,10,7.36,NA,1007,10.6,18,7.1,NA,NA
"1015",2007,2,15,9,0,330,12.1,15.3,4.44,9.09,7.37,NA,1007.7,9.9,18,5.2,NA,NA
"1016",2007,2,15,10,0,327,8.9,12,4.56,10,7.65,NA,1009,9.3,18,5.2,NA,NA
"1017",2007,2,15,11,0,335,7.8,10.4,4.29,10,7.59,NA,1009.6,9.4,18,4.6,NA,NA
"1018",2007,2,15,12,0,325,8.1,10.3,4.33,10,7.84,NA,1010.3,9.3,18,3.3,NA,NA
"1019",2007,2,15,13,0,340,6.9,9.8,4.09,10,7.95,NA,1010.8,9.4,18,2.8,NA,NA
"1020",2007,2,15,14,0,325,7.2,9.8,4.1,10,8.08,NA,1011.5,9.8,18,3.8,NA,NA
"1021",2007,2,15,15,0,330,7.3,9.6,3.81,10,8.03,NA,1011.8,9.8,18,3.8,NA,NA
"1022",2007,2,15,16,0,328,7.1,9.6,3.83,10,7.83,NA,1011.9,9.8,18,5,NA,NA
"1023",2007,2,15,17,0,315,7.4,9.6,3.37,9.09,7.2,NA,1011.5,9.8,17.9,5.1,NA,NA
"1024",2007,2,15,18,0,330,8.6,11.3,3.54,10,7.22,NA,1011.1,9.8,18,5.1,NA,NA
"1025",2007,2,15,19,0,318,8.1,11.1,3.24,10,7.18,NA,1010.8,10,18,5.7,NA,NA
"1026",2007,2,15,20,0,308,8,11.7,3.23,10,7.15,NA,1011.5,9.9,18,5.9,NA,NA
"1027",2007,2,15,21,0,315,7.4,10,3.25,8.33,6.88,NA,1011.1,9.9,18,5.4,NA,NA
"1028",2007,2,15,22,0,317,7.9,9.8,3.06,10,6.81,NA,1011.1,9.7,18,5.1,NA,NA
"1029",2007,2,15,23,0,324,8.8,11.3,3.29,9.09,7.05,NA,1011.3,9.9,18,5.7,NA,NA
"1030",2007,2,16,0,0,316,9.3,12.2,3.16,10,6.77,NA,1012,9.5,18,4.2,NA,NA
"1031",2007,2,16,1,0,326,9,11.4,2.87,9.09,6.63,NA,1012.5,8.9,18,3.2,NA,NA
"1032",2007,2,16,2,0,325,8.7,11.2,2.67,9.09,6.45,NA,1012.9,8.6,18,3.5,NA,NA
"1033",2007,2,16,3,0,329,7.9,10.7,2.6,9.09,6.36,NA,1013,8.3,18,3.3,NA,NA
"1034",2007,2,16,4,0,334,8.1,11.8,2.89,9.09,6.53,NA,1013,8.2,18,2.5,NA,NA
"1035",2007,2,16,5,0,335,8.9,11.3,2.61,9.09,6.28,NA,1012.7,8.3,18,3.2,NA,NA
"1036",2007,2,16,6,0,326,9,11.7,2.44,9.09,6.03,NA,1012.2,8.3,18,2.5,NA,NA
"1037",2007,2,16,7,0,335,8.5,12.2,2.38,9.09,5.91,NA,1011.7,8,18,1.9,NA,NA
"1038",2007,2,16,8,0,342,8.4,11.9,2.56,8.33,6.14,NA,1011.1,7.8,18,1.4,NA,NA
"1039",2007,2,16,9,0,331,8.7,11.4,2.25,8.33,5.64,NA,1011.2,7.9,18,1.8,NA,NA
"1040",2007,2,16,10,0,325,7.4,10,2.49,8.33,6.05,NA,1011.5,8,18,0.2,NA,NA
"1041",2007,2,16,11,0,321,7.8,10.5,2.3,7.69,5.88,NA,1011.5,8.2,18,1.1,NA,NA
"1042",2007,2,16,12,0,304,7.2,9.6,2.31,8.33,5.96,NA,1011.8,8.2,18,0.8,NA,NA
"1043",2007,2,16,13,0,307,6.2,9.5,2.11,8.33,5.92,NA,1011.9,8.3,18,1.2,NA,NA
"1044",2007,2,16,14,0,314,7.8,10.4,2.07,8.33,5.85,NA,1011.9,8.3,18,1.8,NA,NA
"1045",2007,2,16,15,0,320,8.1,10.8,2.05,8.33,5.73,NA,1011.7,8.2,18,2.5,NA,NA
"1046",2007,2,16,16,0,318,8.4,10.8,2.13,8.33,5.74,NA,1011.7,8,18,2,NA,NA
"1047",2007,2,16,17,0,320,9.8,12.2,2.2,9.09,5.78,NA,1011.2,7.9,18,3.4,NA,NA
"1048",2007,2,16,18,0,318,9.5,11.7,2.54,8.33,5.71,NA,1010.9,6.7,18,4,NA,NA
"1049",2007,2,16,19,0,308,10.6,13.6,2.28,6.25,5.44,NA,1010.3,7.6,18,3.5,NA,NA
"1050",2007,2,16,20,0,314,11.4,14.5,2.68,7.69,5.73,NA,1010.7,6.6,18,4.1,NA,NA
"1051",2007,2,16,21,0,308,11.1,14.8,2.36,8.33,5.56,NA,1011,7.2,18,2.9,NA,NA
"1052",2007,2,16,22,0,302,10.9,15.1,2.63,7.69,5.64,NA,1011.2,7.3,18,1.9,NA,NA
"1053",2007,2,16,23,0,300,10.8,14.8,2.58,6.67,5.54,NA,1012,7.4,18,1.6,NA,NA
"1054",2007,2,17,0,0,313,11.7,15.6,2.64,7.69,5.55,NA,1012.7,7.1,18,0.6,NA,NA
"1055",2007,2,17,1,0,315,12,14.8,2.78,7.14,5.74,NA,1013.4,6.9,18,1.3,NA,NA
"1056",2007,2,17,2,0,312,11.7,15.7,2.84,7.14,5.73,NA,1013.8,7.1,18,2.2,NA,NA
"1057",2007,2,17,3,0,321,11.4,14,2.81,8.33,5.72,NA,1014.6,7,18,0.8,NA,NA
"1058",2007,2,17,4,0,333,10.9,13.3,2.65,7.69,5.66,NA,1014.7,7.1,18,1.5,NA,NA
"1059",2007,2,17,5,0,333,10.4,14.3,2.82,8.33,5.88,NA,1014.7,7.2,18,-0.4,NA,NA
"1060",2007,2,17,6,0,337,9.5,12.8,2.55,8.33,5.91,NA,1014.9,7.4,18,-0.1,NA,NA
"1061",2007,2,17,7,0,333,8.4,10.2,2.72,8.33,5.92,NA,1014.9,7.9,18,0,NA,NA
"1062",2007,2,17,8,0,328,7.6,12.2,2.58,7.69,5.78,NA,1015.1,7.9,18,0.3,NA,NA
"1063",2007,2,17,9,0,326,7.4,10.1,2.45,7.69,5.81,NA,1015.7,7.9,18,-1.3,NA,NA
"1064",2007,2,17,10,0,329,5.6,8.7,2.35,7.69,6.04,NA,1015.8,8.3,18,1.3,NA,NA
"1065",2007,2,17,11,0,322,5.7,8.3,2.05,8.33,5.86,NA,1016.2,8.4,18,1.9,NA,NA
"1066",2007,2,17,12,0,339,4.7,7.1,2.11,7.69,5.97,NA,1016.5,8.4,18,-0.2,NA,NA
"1067",2007,2,17,13,0,320,3.6,6.1,1.98,8.33,6.05,NA,1017.4,8.7,18,-0.8,NA,NA
"1068",2007,2,17,15,0,270,3.7,5.1,1.68,8.33,5.85,NA,1018,9.5,18,-0.7,NA,NA
"1084",2007,2,18,7,0,291,14.3,17.8,2.47,6.25,5.36,NA,1006.5,12.6,18,10.8,NA,NA
"1086",2007,2,18,9,0,304,12.6,15.2,2.96,7.14,5.88,NA,1006.5,13.4,18,7.4,NA,NA
"1087",2007,2,18,10,0,303,10.8,14.1,2.89,7.14,5.81,NA,1006.9,12.9,18,5.7,NA,NA
"1088",2007,2,18,11,0,300,10.2,12.3,3.43,8.33,6.53,NA,1007.1,12.6,17.6,4.7,NA,NA
"1089",2007,2,18,12,0,285,8.8,12.5,3.46,8.33,6.58,NA,1007.1,12.5,17.9,4,NA,NA
"1090",2007,2,18,13,0,289,8.8,11.3,3.62,9.09,6.75,NA,1007.1,12.5,18,5.5,NA,NA
"1091",2007,2,18,14,0,291,8.9,11.5,3.71,8.33,6.96,NA,1007.4,12.3,18,4,NA,NA
"1092",2007,2,18,15,0,289,10,13.3,3.67,8.33,6.98,NA,1007.1,12.1,18,3.1,NA,NA
"1093",2007,2,18,16,0,293,8.9,11.4,3.38,9.09,6.68,NA,1006.6,11.9,18,3.8,NA,NA
"1094",2007,2,18,17,0,287,9.3,11.6,3.16,9.09,6.5,NA,1005.6,12.1,18,5.4,NA,NA
"1095",2007,2,18,18,0,288,11.1,15,3.36,9.09,6.72,NA,1004.6,12,18,4.4,NA,NA
"1096",2007,2,18,19,0,287,11.3,14.1,3.12,9.09,6.48,NA,1004.2,11.6,18,5.2,NA,NA
"1097",2007,2,18,20,0,290,10.8,13.4,3.31,9.09,6.41,NA,1004.1,11.5,18,4.2,NA,NA
"1098",2007,2,18,21,0,308,11.6,14.4,3.17,8.33,6.38,NA,1004.1,11,18,4.7,NA,NA
"1099",2007,2,18,22,0,302,11.9,14.6,3.23,8.33,6.41,NA,1004.2,10.9,18,3.2,NA,NA
"1100",2007,2,18,23,0,320,12.4,15.2,3.23,8.33,6.17,NA,1004.9,10.1,18,6,NA,NA
"1101",2007,2,19,0,0,313,13.4,16.9,3.13,8.33,6.15,NA,1005.6,10.5,18,2.1,NA,NA
"1102",2007,2,19,1,0,311,14.7,18.3,3.67,7.69,6.29,NA,1006.4,8.9,18,5.1,NA,NA
"1103",2007,2,19,2,0,290,12.1,15.7,3.57,8.33,6.42,NA,1007.8,6.7,18,4.4,NA,NA
"1104",2007,2,19,3,0,307,15.9,21,3.87,8.33,6.53,NA,1008.2,6.3,18,5.5,NA,NA
"1105",2007,2,19,4,0,309,17.5,24.2,4.57,8.33,6.9,NA,1008.7,6.5,18,4.6,NA,NA
"1106",2007,2,19,5,0,313,17.1,21,4.39,8.33,6.7,NA,1009.2,6,18,4.9,NA,NA
"1107",2007,2,19,6,0,316,18.4,25.9,4.64,9.09,6.95,NA,1009.5,4.8,18,3.8,NA,NA
"1108",2007,2,19,7,0,314,16.4,20.7,5.45,9.09,7.26,NA,1010.2,5,18,4.8,NA,NA
"1109",2007,2,19,8,0,317,17.8,21.4,5.64,10,7.64,NA,1011.2,3.9,18,3.7,NA,NA
"1110",2007,2,19,9,0,321,16.6,21.2,6.06,10,7.74,NA,1012.1,6,18,1.6,NA,NA
"1111",2007,2,19,10,0,331,16.9,21,6.34,11.11,8.02,NA,1013.9,5,18,1.7,NA,NA
"1112",2007,2,19,11,0,325,17.1,22,6.16,10,7.99,NA,1015.5,3.3,17.9,2.4,NA,NA
"1113",2007,2,19,12,0,309,16.2,20.2,6.75,11.11,8.52,NA,1016.6,5.4,18,-0.1,NA,NA
"1114",2007,2,19,13,0,301,15.2,19.7,6.77,11.11,8.42,NA,1018,4.6,17.7,3.2,NA,NA
"1115",2007,2,19,14,0,313,15.9,23,6.28,11.11,8.46,NA,1019.4,5.4,17.6,2.6,NA,NA
"1116",2007,2,19,15,0,331,16.3,21.2,6.48,11.11,8.43,NA,1020,5.5,17.6,0.9,NA,NA
"1117",2007,2,19,16,0,331,13.9,20.1,5.8,11.11,7.91,NA,1021.2,5.5,17.7,1.6,NA,NA
"1118",2007,2,19,17,0,324,13.8,17.5,5.86,11.11,8.19,NA,1021.7,5.4,17.6,2.1,NA,NA
"1119",2007,2,19,18,0,318,13.5,17.1,5.92,11.11,8.07,NA,1021.6,5.6,17.6,2.9,NA,NA
"1120",2007,2,19,19,0,325,11.9,15.5,5.3,11.11,7.85,NA,1021.4,6.1,18,1,NA,NA
"1121",2007,2,19,20,0,329,12.3,16.3,4.98,11.11,7.66,NA,1021.8,6.1,17.8,1.2,NA,NA
"1122",2007,2,19,21,0,327,11.3,13.8,4.73,11.11,7.75,NA,1022.3,6.7,17.7,1.9,NA,NA
"1123",2007,2,19,22,0,320,10.6,13.5,4.66,10,7.57,NA,1022.7,6.6,17.9,2.7,NA,NA
"1124",2007,2,19,23,0,326,8.8,13.4,4.13,11.11,7.28,NA,1023,6.9,17.9,1.8,NA,NA
"1125",2007,2,20,0,0,317,8.5,11.2,3.84,11.11,7.26,NA,1023.7,7.5,18,2.4,NA,NA
"1126",2007,2,20,1,0,320,7.1,9.3,3.69,10,7.12,NA,1024.2,7.6,18,1.4,NA,NA
"1127",2007,2,20,2,0,313,5.3,8.5,3.27,11.11,6.8,NA,1024.3,7.8,17.7,1.6,NA,NA
"1128",2007,2,20,3,0,312,4.5,6.5,3.33,10,7.12,NA,1024.3,7.9,18,1.9,NA,NA
"1130",2007,2,20,5,0,270,4.9,6.9,2.63,11.11,6.72,NA,1024.6,8.7,17.6,3.8,NA,NA
"1161",2007,2,21,12,0,272,10.7,13,3.88,9.09,6.79,NA,1010.5,18.6,18,15.2,NA,NA
"1162",2007,2,21,13,0,280,12.2,15.6,4.48,9.09,7.07,NA,1011.1,19,18,14.7,NA,NA
"1163",2007,2,21,14,0,286,12,14.5,4.06,10,7.03,NA,1011.2,18.9,18,14.4,NA,NA
"1164",2007,2,21,15,0,286,10.5,13.1,4.6,10,7.48,NA,1011.1,18.7,18,15,NA,NA
"1165",2007,2,21,16,0,292,8.9,11.4,4.34,10,7.39,NA,1011.3,18.4,18,14.8,NA,NA
"1166",2007,2,21,17,0,294,8.5,11.1,4.58,10,7.73,NA,1011.6,18.3,18,14.4,NA,NA
"1167",2007,2,21,18,0,305,8.3,10.8,4.26,10,7.4,NA,1010.7,18.1,18,14.3,NA,NA
"1168",2007,2,21,19,0,304,6.8,8.4,3.65,9.09,7.18,NA,1010.4,18,18,13.9,NA,NA
"1169",2007,2,21,20,0,303,5.7,7.1,3.54,10,7.37,NA,1010.8,18,18,14,NA,NA
"1170",2007,2,21,21,0,317,5.1,6.3,3.44,10,7.2,NA,1010.9,17.7,18,14.3,NA,NA
"1171",2007,2,21,22,0,326,4.8,5.9,3.06,10,7.1,NA,1010.9,17.5,18,14.2,NA,NA
"1172",2007,2,21,23,0,334,5.6,6.7,3.04,9.09,7.14,NA,1011.4,17.2,18,14.3,NA,NA
"1173",2007,2,22,0,0,346,5.6,7.3,3.07,10,7.27,NA,1011.5,17.3,18,13.6,NA,NA
"1200",2007,2,23,3,0,322,14.9,18.3,3.73,7.69,6.28,NA,1002.8,17.5,18,NA,NA,NA
"1201",2007,2,23,4,0,333,13.3,17.2,3.43,7.69,6.12,NA,1003.7,15.7,18,NA,NA,NA
"1202",2007,2,23,5,0,324,13.8,18.8,3.56,8.33,5.99,NA,1004.5,14.6,18,8.4,NA,NA
"1203",2007,2,23,6,0,317,14,18.6,3.94,8.33,6.34,NA,1005.1,13.6,18,5.8,NA,NA
"1204",2007,2,23,7,0,316,15,18.9,4.11,9.09,6.53,NA,1005.2,13,18,5.4,NA,NA
"1205",2007,2,23,8,0,308,16.5,21.7,4.97,8.33,6.98,NA,1005.4,12.5,18,5.1,NA,NA
"1206",2007,2,23,9,0,309,16.6,21.5,5.62,9.09,7.5,NA,1005.8,12,18,5.4,NA,NA
"1207",2007,2,23,10,0,305,17.1,22.1,6.03,11.11,7.84,NA,1006.3,11.4,18,2.7,NA,NA
"1208",2007,2,23,11,0,306,15.1,18.7,5.31,9.09,7.46,NA,1006.8,11.1,18,4.7,NA,NA
"1209",2007,2,23,12,0,325,16,20.8,5.53,10,7.59,NA,1007.2,10.6,18,5.5,NA,NA
"1210",2007,2,23,13,0,320,16.9,22.1,5.91,11.11,7.9,NA,1008.2,10.2,18,3.8,NA,NA
"1211",2007,2,23,14,0,329,14.8,20.3,5.28,11.11,7.62,NA,1009,9.5,18,4.9,NA,NA
"1212",2007,2,23,15,0,317,15,19.8,5.52,9.09,7.63,NA,1009.8,8.9,18,5.4,NA,NA
"1213",2007,2,23,16,0,309,15.4,19.3,5.7,11.11,7.81,NA,1010.3,9.7,18,4.1,NA,NA
"1214",2007,2,23,17,0,320,15.2,18.5,5.35,11.11,7.93,NA,1010.5,9.7,17.9,4,NA,NA
"1215",2007,2,23,18,0,311,14.8,18.7,6.32,11.11,8.16,NA,1010.9,9.7,17.8,4.7,NA,NA
"1216",2007,2,23,19,0,323,15.6,18.8,5.37,9.09,7.63,NA,1010.9,9.3,17.8,4.3,NA,NA
"1217",2007,2,23,20,0,329,14.7,19.4,5.52,11.11,7.74,NA,1011.6,9.4,17.8,4.8,NA,NA
"1218",2007,2,23,21,0,325,14.8,18,5.6,11.11,7.85,NA,1012,9.4,18,4.6,NA,NA
"1219",2007,2,23,22,0,324,14.5,19.6,5.43,10,7.7,NA,1013,9.2,18,5.2,NA,NA
"1220",2007,2,23,23,0,327,14,17.5,5.28,11.11,7.49,NA,1013.7,9.1,18,4.5,NA,NA
"1221",2007,2,24,0,0,324,13.9,18.7,4.99,11.11,7.57,NA,1014.4,9.6,18,4.4,NA,NA
"1222",2007,2,24,1,0,324,14.3,18,4.33,11.11,7.05,NA,1014.9,9.4,18,4.3,NA,NA
"1223",2007,2,24,2,0,318,14.9,18.6,4.61,11.11,7.34,NA,1015.3,10,18,3.5,NA,NA
"1224",2007,2,24,3,0,316,15.3,18.4,5.01,10,7.32,NA,1015.7,10,18,2.6,NA,NA
"1225",2007,2,24,4,0,323,15.1,18.8,5,11.11,7.55,NA,1015.6,9.8,18,2.8,NA,NA
"1226",2007,2,24,5,0,318,14.9,18.4,4.91,10,7.45,NA,1015.1,9.8,18,1.7,NA,NA
"1227",2007,2,24,6,0,318,14.6,19,4.69,10,7.27,NA,1015.6,9.7,18,1.4,NA,NA
"1228",2007,2,24,7,0,311,14,18.3,5.01,10,7.55,NA,1015.6,9.5,18,1.3,NA,NA
"1229",2007,2,24,8,0,322,15.2,19.9,5.87,10,7.86,NA,1015.2,9.3,18,3.3,NA,NA
"1230",2007,2,24,9,0,312,14,17.4,4.97,10,7.64,NA,1015.4,9.1,18,0.6,NA,NA
"1231",2007,2,24,10,0,320,14.2,19.8,5.2,10,7.81,NA,1015.4,9,18,1.4,NA,NA
"1232",2007,2,24,11,0,313,13.9,17.2,5.25,11.11,7.74,NA,1016.3,8.9,18,1.4,NA,NA
"1233",2007,2,24,12,0,319,14.3,19,5.35,10,7.83,NA,1017,8.8,18,1.8,NA,NA
"1234",2007,2,24,13,0,327,13.8,18.3,4.69,11.11,7.55,NA,1017.8,8.7,18,1.6,NA,NA
"1235",2007,2,24,14,0,315,13.1,17.4,5.03,10,7.73,NA,1018.3,8.8,18,2,NA,NA
"1236",2007,2,24,15,0,317,13,16.8,4.85,11.11,7.57,NA,1018.8,8.9,18,3.6,NA,NA
"1237",2007,2,24,16,0,318,12.9,16.3,4.89,10,7.56,NA,1019,9.1,18,2.9,NA,NA
"1238",2007,2,24,17,0,325,11.7,14.5,4.97,11.11,7.83,NA,1018.9,9.3,18,3.4,NA,NA
"1239",2007,2,24,18,0,318,11.5,13.4,4.62,11.11,7.59,NA,1018.7,9.4,18,3.7,NA,NA
"1240",2007,2,24,19,0,323,10.4,13.2,4.64,11.11,7.68,NA,1018,9.6,18,4.6,NA,NA
"1241",2007,2,24,20,0,325,10.7,13.7,4.58,11.11,7.85,NA,1018.2,9.4,18,3.5,NA,NA
"1242",2007,2,24,21,0,324,10.5,13.3,4.45,11.11,7.63,NA,1018.8,9.7,18,3.8,NA,NA
"1243",2007,2,24,22,0,333,9.4,12.8,4.03,11.11,7.58,NA,1019.2,9.8,18,3.6,NA,NA
"1244",2007,2,24,23,0,329,8.7,11.5,3.88,11.11,7.53,NA,1020.2,9.8,18,4.5,NA,NA
"1245",2007,2,25,0,0,314,8.5,11.9,3.73,11.11,7.37,NA,1020.9,10,18,3.9,NA,NA
"1246",2007,2,25,1,0,319,9,11.8,3.44,10,7.15,NA,1021,10.3,17.9,4.2,NA,NA
"1247",2007,2,25,2,0,320,7.9,9.9,3.56,10,7.3,NA,1021.4,10.4,17.9,3.9,NA,NA
"1248",2007,2,25,3,0,325,8.2,11.3,3.57,10,7.18,NA,1021.2,10.9,17.9,4.2,NA,NA
"1249",2007,2,25,4,0,312,8.2,10.4,3.23,10,7.05,NA,1021.4,11,17.9,4.3,NA,NA
