"","Year","Month","Day","Hour","Minute","WDIR","WSPD","GST","WVHT","DPD","APD","MWD","PRES","ATMP","WTMP","DEWP","VIS","TIDE"
"3050",2007,5,11,22,0,210,4.4,5.3,1.01,7.14,5.43,NA,1014.2,21.9,22.7,20.3,NA,NA
"3051",2007,5,11,23,0,200,5.2,6,1.04,7.14,5.63,NA,1014.2,21.6,22.7,20.4,NA,NA
"3052",2007,5,12,0,0,204,5.6,6.7,1.05,6.67,5.57,NA,1014.4,21.5,22.7,20.6,NA,NA
"3053",2007,5,12,1,0,188,6,7,1.06,7.69,5.38,NA,1014.9,21.5,22.7,20.6,NA,NA
"3054",2007,5,12,2,0,197,5.9,6.6,1.02,6.67,5.38,NA,1015,21.5,22.7,20.7,NA,NA
"3055",2007,5,12,3,0,191,5.5,6.3,1.04,6.67,5.37,NA,1015,21.4,22.7,20.7,NA,NA
"3056",2007,5,12,4,0,197,5.2,6,1.02,6.67,5.36,NA,1015,21.4,22.7,20.2,NA,NA
"3057",2007,5,12,5,0,215,4.6,5.6,1.01,7.14,5.41,NA,1015,21.4,22.7,20.4,NA,NA
"3058",2007,5,12,6,0,202,4.9,5.7,1.14,7.14,5.78,NA,1014.3,21.4,22.7,20.6,NA,NA
"3059",2007,5,12,7,0,195,4.9,5.6,1.09,6.67,5.78,NA,1013.9,21.4,22.7,20.7,NA,NA
"3060",2007,5,12,8,0,195,5.5,6.1,1.07,6.67,5.79,NA,1014.1,21.4,22.4,20.8,NA,NA
"3061",2007,5,12,9,0,212,4.1,4.8,0.95,6.67,5.55,NA,1014.1,21.4,22.3,20.7,NA,NA
"3062",2007,5,12,10,0,196,3.7,4.7,1.02,7.14,5.95,NA,1014.3,21.5,22.3,20.6,NA,NA
"3063",2007,5,12,11,0,195,3.1,3.7,1.05,6.67,5.87,NA,1014.9,21.4,22.3,20.9,NA,NA
"3064",2007,5,12,12,0,177,1.7,2.2,1.06,7.14,5.84,NA,1015.1,21.9,22.5,20.6,NA,NA
"3065",2007,5,12,13,0,176,2.3,2.9,0.91,6.67,5.82,NA,1015.7,21.9,22.7,20.5,NA,NA
"3066",2007,5,12,14,0,156,3,3.5,1,6.25,5.81,NA,1015.7,21.9,22.7,20.7,NA,NA
"3067",2007,5,12,15,0,165,3.8,4.3,0.88,7.14,5.67,NA,1015.8,21.9,22.7,20.5,NA,NA
"3068",2007,5,12,16,0,164,2.4,3,0.93,7.14,5.84,NA,1015.3,22,23,20.3,NA,NA
"3069",2007,5,12,17,0,154,3.4,4.1,0.9,8.33,5.9,NA,1014.9,21.9,23,20.7,NA,NA
"3070",2007,5,12,18,0,169,2.9,3.5,0.88,7.14,5.81,NA,1014.8,22.2,23.4,20.9,NA,NA
"3071",2007,5,12,19,0,164,2.5,3.3,0.88,7.69,5.76,NA,1014.5,22.2,23.5,20.9,NA,NA
"3072",2007,5,12,20,0,177,3.3,4,0.87,7.14,5.71,NA,1014.2,22.4,23.5,20.9,NA,NA
"3073",2007,5,12,21,0,176,2.8,3.2,0.85,9.09,6,NA,1013.7,22.7,23.7,20.9,NA,NA
"3074",2007,5,12,22,0,163,3.1,3.5,0.75,6.25,5.76,NA,1013.4,22.7,23.4,20.8,NA,NA
"3075",2007,5,12,23,0,158,3.3,3.8,0.74,8.33,5.89,NA,1013.1,22.7,23,21.1,NA,NA
"3076",2007,5,13,0,0,172,4,4.5,0.73,8.33,6.02,NA,1013.4,22.2,23,21.1,NA,NA
"3077",2007,5,13,1,0,180,4,4.7,0.72,7.14,6.11,NA,1013.5,22.2,23,21,NA,NA
"3078",2007,5,13,2,0,183,5.2,6.2,0.77,7.14,6.17,NA,1013.6,22.2,22.9,21.1,NA,NA
"3079",2007,5,13,3,0,188,4.9,5.7,0.7,9.09,6.08,NA,1013.4,22.2,22.7,21.2,NA,NA
"3080",2007,5,13,4,0,201,5.6,6.3,0.71,7.69,5.94,NA,1012.8,22.2,22.7,21.1,NA,NA
"3081",2007,5,13,5,0,212,5,5.6,0.7,7.14,5.58,NA,1012.7,22.2,22.7,21,NA,NA
"3082",2007,5,13,6,0,201,5.3,6.4,0.76,8.33,5.78,NA,1012,22.2,22.7,20.8,NA,NA
"3083",2007,5,13,7,0,202,4.8,5.6,0.82,8.33,5.55,NA,1011.9,22.2,22.7,21.1,NA,NA
"3084",2007,5,13,8,0,218,4.8,5.5,0.76,7.69,5.11,NA,1011.8,22.2,22.7,21,NA,NA
"3085",2007,5,13,9,0,220,4.2,5.1,0.82,6.67,5.22,NA,1011.2,22.2,22.7,21.2,NA,NA
"3086",2007,5,13,10,0,230,3.8,4.7,0.79,8.33,5.17,NA,1011.2,22.1,22.7,20.9,NA,NA
"3087",2007,5,13,11,0,236,3.5,4.1,0.82,6.67,5.34,NA,1011.6,22.2,22.7,20.8,NA,NA
"3088",2007,5,13,12,0,243,3.4,4,0.82,8.33,5.39,NA,1011.6,22.2,22.2,20.8,NA,NA
"3089",2007,5,13,13,0,269,3.6,4.3,0.8,9.09,5.64,NA,1011.7,22.2,22.6,20.7,NA,NA
"3090",2007,5,13,14,0,300,3.5,4,0.79,7.69,5.57,NA,1011.9,22.2,22.7,21,NA,NA
"3091",2007,5,13,15,0,352,7.1,8.6,0.73,7.14,5.59,NA,1012.1,21.8,22.7,21,NA,NA
"3092",2007,5,13,16,0,6,8.7,10.1,0.79,8.33,4.69,NA,1011.9,21.5,22.7,19.7,NA,NA
"3093",2007,5,13,17,0,6,7.9,9.2,0.97,4,4.22,NA,1011.9,21.1,22.7,19.2,NA,NA
"3094",2007,5,13,18,0,14,6.9,8.1,1.13,4.35,4.42,NA,1011.9,20.7,22.7,18.6,NA,NA
"3095",2007,5,13,19,0,22,9.4,11.2,1.09,4.55,4.42,NA,1011.5,21.2,22.7,18.2,NA,NA
"3096",2007,5,13,20,0,32,9.9,11.9,1.27,4.55,4.39,NA,1011.3,21.4,22.7,18.9,NA,NA
"3097",2007,5,13,21,0,20,11.5,13.8,1.53,5,4.45,NA,1011.9,21.3,22.7,18.2,NA,NA
"3098",2007,5,13,22,0,26,13,14.9,2.08,5.26,4.71,NA,1012.7,21.2,22.7,NA,NA,NA
"3099",2007,5,13,23,0,25,13.1,16.4,2.07,5.56,4.94,NA,1013.5,20.7,22.2,16.4,NA,NA
"3100",2007,5,14,0,0,29,12.6,15.7,2.54,6.67,5.4,NA,1014.9,20.4,22.2,15.7,NA,NA
"3101",2007,5,14,1,0,22,12.2,14.3,2.81,7.69,5.78,NA,1015.9,20.3,22.2,15.7,NA,NA
"3102",2007,5,14,2,0,22,11.4,14.5,2.69,6.67,5.71,NA,1017.3,19.9,22.2,15.1,NA,NA
"3103",2007,5,14,3,0,18,11.8,14.9,2.99,8.33,6.02,NA,1017.9,19.6,22,15.3,NA,NA
"3104",2007,5,14,4,0,26,12,14.6,3.25,8.33,6.18,NA,1018.1,19.1,21.9,12.7,NA,NA
"3105",2007,5,14,5,0,30,11.4,13.7,2.99,8.33,6.09,NA,1018.1,19.1,21.9,12.2,NA,NA
"3106",2007,5,14,6,0,25,10.8,12.7,3.07,7.69,6.21,NA,1018.4,18.8,21.5,10.8,NA,NA
"3107",2007,5,14,7,0,24,11.1,12.9,3.28,8.33,6.39,NA,1018.9,18.4,21.5,11.8,NA,NA
"3108",2007,5,14,8,0,30,10.5,13.1,2.97,8.33,6.16,NA,1019,18.3,21.4,10.5,NA,NA
"3109",2007,5,14,9,0,27,9.8,12.2,2.75,7.69,5.92,NA,1019.6,18.3,21.4,10.3,NA,NA
"3110",2007,5,14,10,0,38,9.9,11.7,2.63,9.09,5.77,NA,1020.4,18.3,21.2,10.6,NA,NA
"3111",2007,5,14,11,0,46,10.1,12.7,2.85,8.33,5.99,NA,1021.2,18.3,21.2,9.2,NA,NA
"3112",2007,5,14,12,0,51,9.3,11.6,2.41,8.33,5.68,NA,1022.1,18.1,21.1,6.7,NA,NA
"3113",2007,5,14,13,0,59,9,11.7,2.56,8.33,6.01,NA,1022.7,18.3,21.1,8.4,NA,NA
"3114",2007,5,14,14,0,60,8.8,10.6,2.51,8.33,6.09,NA,1023.4,18.8,21.1,8.6,NA,NA
"3115",2007,5,14,15,0,50,7.8,10.4,2.57,8.33,6.13,NA,1024.2,18.5,21.1,9.3,NA,NA
"3116",2007,5,14,16,0,52,6.8,9,2.39,9.09,5.96,NA,1025.2,18.3,21.2,6.6,NA,NA
"3117",2007,5,14,17,0,26,6.6,9,2.12,9.09,5.89,NA,1025,18.5,21.4,8.9,NA,NA
"3118",2007,5,14,18,0,35,6.7,9.2,2.07,8.33,5.83,NA,1025.1,18.7,21.4,8.6,NA,NA
"3119",2007,5,14,19,0,36,7.6,9.5,1.79,7.69,5.41,NA,1025,18.7,21.4,7.9,NA,NA
"3120",2007,5,14,20,0,35,6.7,8.5,1.89,8.33,5.64,NA,1025,18.8,21.4,7.9,NA,NA
"3121",2007,5,14,21,0,38,7.3,9.3,1.9,9.09,5.63,NA,1025.1,18.8,21.4,8.4,NA,NA
"3122",2007,5,14,22,0,35,6.1,8.6,1.87,9.09,5.91,NA,1025.4,18.8,21.4,6.9,NA,NA
"3123",2007,5,14,23,0,43,5.3,7.6,1.9,10,6.17,NA,1025.6,18.8,21.4,8.3,NA,NA
"3124",2007,5,15,0,0,31,5.1,7.1,1.79,10,5.92,NA,1025.6,18.7,21.4,8.5,NA,NA
"3125",2007,5,15,1,0,52,4.2,6.4,1.75,9.09,6.04,NA,1025.6,18.4,21.4,7.3,NA,NA
"3126",2007,5,15,2,0,57,4.5,5.8,1.62,9.09,5.97,NA,1025.7,18.4,21.2,9.1,NA,NA
"3127",2007,5,15,3,0,96,4.2,6,1.58,9.09,5.55,NA,1025.8,18.3,21.2,8.9,NA,NA
"3128",2007,5,15,4,0,118,3.4,4.9,1.68,9.09,5.9,NA,1025.7,18.2,21.2,7.7,NA,NA
"3129",2007,5,15,5,0,100,3.3,5,1.74,9.09,5.91,NA,1026.2,18.1,21.4,7.8,NA,NA
"3130",2007,5,15,6,0,123,4,5.7,1.83,9.09,6.13,NA,1025.8,18,21.4,8.2,NA,NA
"3131",2007,5,15,7,0,116,2.8,4.3,1.53,8.33,5.81,NA,1026,18,21.4,8.6,NA,NA
"3132",2007,5,15,8,0,144,1.9,2.7,1.52,9.09,5.82,NA,1025.9,17.6,21.4,7.8,NA,NA
"3133",2007,5,15,9,0,161,1.9,3.3,1.64,8.33,6.1,NA,1025.8,17.6,21.4,8.3,NA,NA
"3134",2007,5,15,10,0,199,1.7,2.6,1.45,9.09,6.06,NA,1025.8,17.6,21.4,7.8,NA,NA
"3135",2007,5,15,11,0,167,2,2.9,1.51,8.33,6.24,NA,1025.9,18,21.4,7.9,NA,NA
"3136",2007,5,15,12,0,158,2.9,5.9,1.43,8.33,6.24,NA,1026.3,18,21.4,9.1,NA,NA
"3137",2007,5,15,13,0,177,3.3,4.7,1.35,9.09,6.38,NA,1026.7,18,21.4,10.3,NA,NA
"3138",2007,5,15,14,0,176,2.3,3.6,1.42,9.09,6.72,NA,1026.8,18,21.4,10.1,NA,NA
"3139",2007,5,15,15,0,178,3.2,4.3,1.26,9.09,6.52,NA,1027.1,18.2,21.4,10.3,NA,NA
"3140",2007,5,15,16,0,178,3.9,5.2,1.22,9.09,6.42,NA,1026.8,18.3,21.4,10.4,NA,NA
"3141",2007,5,15,17,0,188,4.6,5.7,1.31,9.09,6.57,NA,1026.3,18.4,21.5,10.2,NA,NA
"3142",2007,5,15,18,0,184,5.3,7.1,1.28,8.33,6.64,NA,1025.8,18.8,21.5,12.2,NA,NA
"3143",2007,5,15,19,0,201,6,8.1,1.2,9.09,6.2,NA,1025.1,19.1,21.5,12.5,NA,NA
"3144",2007,5,15,20,0,206,6.1,7.6,1.23,9.09,5.98,NA,1024.2,19.1,21.5,10.9,NA,NA
"3145",2007,5,15,21,0,204,6.7,8.7,1.25,9.09,5.51,NA,1023.7,19.3,21.4,11.6,NA,NA
"3146",2007,5,15,22,0,206,6.6,8.3,1.14,9.09,5.1,NA,1023.5,19.6,21.4,12.5,NA,NA
"3147",2007,5,15,23,0,208,7,9.1,1.1,9.09,4.99,NA,1022.9,19.6,21.4,11.3,NA,NA
"3148",2007,5,16,0,0,215,7.1,8.8,1.2,8.33,5.08,NA,1022.6,19.5,21.4,12.7,NA,NA
"3149",2007,5,16,1,0,215,7.1,8.4,1.16,9.09,4.93,NA,1022.2,19.5,21.4,12.8,NA,NA
"3150",2007,5,16,2,0,215,7.7,9.3,1.16,8.33,4.64,NA,1022.2,19.5,21.2,13.1,NA,NA
"3151",2007,5,16,3,0,209,7.4,9,1.24,10,4.72,NA,1022,19.5,21.4,11.7,NA,NA
"3152",2007,5,16,4,0,212,9,10.7,1.29,9.09,4.62,NA,1021.4,19.6,21.4,13.5,NA,NA
"3153",2007,5,16,5,0,215,9,11.3,1.23,4.17,4.34,NA,1021.3,19.6,21.3,14.5,NA,NA
"3154",2007,5,16,6,0,220,9.3,11.1,1.38,4.17,4.49,NA,1021.2,19.6,21.2,13.8,NA,NA
"3155",2007,5,16,7,0,229,9.4,10.7,1.55,4.76,4.54,NA,1021.1,19.6,21.2,13.4,NA,NA
"3156",2007,5,16,8,0,229,8.9,10.8,1.48,5,4.5,NA,1021.1,19.8,21.2,13.4,NA,NA
"3157",2007,5,16,9,0,232,9.8,11.3,1.59,4.76,4.62,NA,1021.1,19.8,21.1,14.2,NA,NA
"3158",2007,5,16,10,0,234,8.5,11.7,1.51,5.26,4.69,NA,1021.2,20.2,21.1,14.1,NA,NA
"3159",2007,5,16,11,0,243,8.9,10.8,1.5,5.56,4.73,NA,1021.1,20.5,21.1,14.2,NA,NA
"3160",2007,5,16,12,0,243,8.2,9.5,1.47,5,4.73,NA,1021.1,20.6,21.1,14.6,NA,NA
"3161",2007,5,16,13,0,234,7.4,8.9,1.5,5,4.77,NA,1021.1,20.6,21.1,15.1,NA,NA
"3162",2007,5,16,14,0,228,6.7,8,1.56,5.26,4.97,NA,1020.5,20.7,21.1,14.7,NA,NA
"3163",2007,5,16,15,0,218,8,9.4,1.5,5.88,5.03,NA,1020.2,21.1,21.1,15.2,NA,NA
"3164",2007,5,16,16,0,210,7.9,9.2,1.49,6.25,4.91,NA,1019.7,21.2,21.1,14.9,NA,NA
"3165",2007,5,16,17,0,211,7.8,9.1,1.45,6.25,4.85,NA,1019.5,21.2,21.2,15.7,NA,NA
"3166",2007,5,16,18,0,211,8.4,10.1,1.49,5.26,4.76,NA,1019.1,21.2,21.2,15.3,NA,NA
"3167",2007,5,16,19,0,205,8.6,10.2,1.54,5.56,4.8,NA,1018.5,21.2,21.2,16,NA,NA
"3168",2007,5,16,20,0,203,10.1,11.7,1.66,6.25,4.85,NA,1018,21.2,21.2,16.3,NA,NA
"3169",2007,5,16,21,0,203,10.6,13.1,1.92,5.56,4.8,NA,1017.4,21.3,21.2,16.2,NA,NA
"3170",2007,5,16,22,0,202,10.4,12.3,1.85,5.88,4.77,NA,1016.9,21.2,21.1,15.6,NA,NA
"3171",2007,5,16,23,0,205,10.7,12.8,1.96,5.88,4.96,NA,1016.6,21.2,20.8,15.9,NA,NA
"3172",2007,5,17,0,0,205,10,12.2,1.82,5.88,4.86,NA,1016.5,21.2,20.7,15.7,NA,NA
"3173",2007,5,17,1,0,205,10,11.4,1.96,5.88,4.88,NA,1017,21.1,20.7,16.5,NA,NA
"3174",2007,5,17,2,0,203,9.7,12,1.96,5.88,4.98,NA,1017.5,21.1,20.6,16.3,NA,NA
"3175",2007,5,17,3,0,208,9.5,11.6,2.01,6.25,5,NA,1017.9,21.1,20.4,16.9,NA,NA
"3176",2007,5,17,4,0,214,9,11,2.19,6.25,5.16,NA,1017.5,21.2,20.4,16.3,NA,NA
"3177",2007,5,17,5,0,215,8.6,10.5,1.91,6.25,4.98,NA,1017.3,21.1,20.4,16.9,NA,NA
"3178",2007,5,17,6,0,211,8.8,10.6,1.87,6.67,4.96,NA,1016.6,21.1,20.4,16.3,NA,NA
"3179",2007,5,17,7,0,200,8.9,10.7,1.94,6.67,5.12,NA,1016.3,21.1,20.4,16.7,NA,NA
"3180",2007,5,17,8,0,198,7.9,9.6,1.81,6.25,5.04,NA,1016.1,21.1,20.4,17.5,NA,NA
"3181",2007,5,17,9,0,207,7.1,8.9,1.68,6.25,5.1,NA,1016,21.2,20.4,17.7,NA,NA
"3182",2007,5,17,10,0,192,7,8.4,1.67,6.67,5.1,NA,1016.5,21.2,20.4,18.4,NA,NA
"3183",2007,5,17,11,0,188,7.4,9.6,1.67,6.25,5.01,NA,1017.2,21.2,20.4,18.1,NA,NA
"3184",2007,5,17,12,0,185,6.2,7.4,1.61,6.25,5.08,NA,1017.3,21.4,20.4,18.2,NA,NA
"3185",2007,5,17,13,0,183,6.8,8.2,1.56,5.88,5.06,NA,1017.3,21.2,20.4,18.5,NA,NA
"3186",2007,5,17,14,0,186,7.5,9.1,1.78,6.25,5.16,NA,1017.4,21.4,20.4,18.8,NA,NA
"3187",2007,5,17,15,0,186,6.4,9.4,1.8,6.25,4.99,NA,1018,20.7,20.4,17,NA,NA
"3188",2007,5,17,16,0,207,5.7,7.1,1.78,5.88,4.93,NA,1018.1,21,20.4,18.9,NA,NA
"3189",2007,5,17,17,0,169,6.3,7.6,1.7,6.25,5.11,NA,1017.5,21.2,20.3,19.3,NA,NA
"3190",2007,5,17,18,0,183,5.1,6.2,1.73,6.67,5.04,NA,1017.4,21.1,20.3,19.5,NA,NA
"3191",2007,5,17,19,0,165,7.8,9.1,1.75,6.25,5,NA,1017,21.1,20.3,19.7,NA,NA
"3192",2007,5,17,20,0,160,7.5,8.8,1.74,6.25,5,NA,1016.5,20.7,20.3,19.9,NA,NA
"3193",2007,5,17,21,0,158,8.2,9.8,1.66,6.25,4.91,NA,1016.4,20.7,20.4,20.2,NA,NA
"3194",2007,5,17,22,0,165,7.2,8.9,1.55,5.88,4.81,NA,1016.4,20.7,20.4,20.3,NA,NA
"3195",2007,5,17,23,0,163,6.8,8.3,1.57,6.67,4.94,NA,1015.9,20.7,20.4,20.4,NA,NA
"3196",2007,5,18,0,0,163,6.6,7.9,1.53,5.88,5.03,NA,1016.3,20.7,20.4,20.5,NA,NA
"3197",2007,5,18,1,0,152,7.1,8.6,1.46,6.25,4.88,NA,1015.9,20.6,20.4,20.5,NA,NA
"3198",2007,5,18,2,0,164,6.3,7.4,1.54,6.25,5,NA,1015.9,20.7,20.4,20.5,NA,NA
"3199",2007,5,18,3,0,155,5.9,7.1,1.47,6.67,5.07,NA,1015.9,20.7,20.4,20.5,NA,NA
"3200",2007,5,18,4,0,157,5.6,6.8,1.45,6.67,5.09,NA,1015.2,20.7,20.4,20.5,NA,NA
"3201",2007,5,18,5,0,177,9.6,13.3,1.43,5.88,4.96,NA,1014.8,20.6,20.4,20.3,NA,NA
"3202",2007,5,18,6,0,163,7.5,8.9,1.43,5.88,4.85,NA,1014.2,21.1,20.3,20.9,NA,NA
"3203",2007,5,18,7,0,152,7.9,9.2,1.68,5.88,4.88,NA,1013.4,20.7,20.4,20.4,NA,NA
"3204",2007,5,18,8,0,151,8.2,9.8,1.67,6.67,5.05,NA,1012.8,20.7,20.4,20.5,NA,NA
"3205",2007,5,18,9,0,142,7.9,9.5,1.81,6.67,5.09,NA,1012.6,20.4,20.4,20.3,NA,NA
"3206",2007,5,18,10,0,138,7.9,9.6,1.8,6.67,5.03,NA,1012,20.4,20.4,20.2,NA,NA
"3207",2007,5,18,11,0,145,7.3,8.6,1.79,7.14,5.24,NA,1011.9,20.4,20.6,18.9,NA,NA
"3208",2007,5,18,12,0,130,5.8,6.7,1.81,7.14,5.31,NA,1011.9,20.1,20.6,19.1,NA,NA
"3209",2007,5,18,13,0,130,4.2,5.2,1.64,7.69,5.25,NA,1011.8,19.9,20.7,19.4,NA,NA
"3210",2007,5,18,14,0,112,4.3,5.3,1.78,7.69,5.48,NA,1011.2,19.7,20.7,19.5,NA,NA
"3211",2007,5,18,15,0,92,1.4,2,1.8,7.14,5.7,NA,1011.2,19.9,21.1,19.7,NA,NA
"3212",2007,5,18,16,0,334,0.8,1.6,1.81,7.69,5.87,NA,1011,19.9,21.1,18.3,NA,NA
"3213",2007,5,18,17,0,304,2,3.1,1.79,8.33,6.04,NA,1010.4,20.6,21.4,19.1,NA,NA
"3214",2007,5,18,18,0,293,4.8,5.9,2.02,8.33,6.51,NA,1009.9,21.1,21.2,19.7,NA,NA
"3215",2007,5,18,19,0,263,3.2,4,2.28,8.33,6.7,NA,1009.7,21.1,21.4,19.3,NA,NA
"3216",2007,5,18,20,0,302,5,6.3,2.37,8.33,6.75,NA,1009.7,21.4,21.4,19.6,NA,NA
"3217",2007,5,18,21,0,326,6.8,8.6,2.69,8.33,6.99,NA,1010.5,21.1,21.3,19.7,NA,NA
"3218",2007,5,18,22,0,326,6.7,8,2.95,9.09,7.08,NA,1010.6,20.7,21.1,19.2,NA,NA
"3219",2007,5,18,23,0,342,8.5,10.7,3.65,10,7.6,NA,1011,20.4,20.6,18.4,NA,NA
"3220",2007,5,19,0,0,340,8.6,11.2,3.58,10,7.34,NA,1012.2,20.3,20.4,16.8,NA,NA
"3221",2007,5,19,1,0,342,7.7,10,3.98,10,7.61,NA,1013.1,20.3,20.3,17,NA,NA
"3222",2007,5,19,2,0,343,9.4,11.6,3.47,9.09,7.17,NA,1013.8,19.6,20.3,17.3,NA,NA
"3223",2007,5,19,3,0,336,10.2,12.4,3.82,10,7.2,NA,1014.7,19.1,20.4,16.3,NA,NA
"3224",2007,5,19,4,0,343,9.2,11.1,3.71,10,7.18,NA,1015.2,18.8,20.3,15,NA,NA
"3225",2007,5,19,5,0,348,8.6,10.8,3.5,10,7.16,NA,1015.4,18.3,20.3,14.5,NA,NA
"3226",2007,5,19,6,0,343,8.4,10,3.45,9.09,6.93,NA,1015.3,18.3,20.3,14.2,NA,NA
"3227",2007,5,19,7,0,346,8.6,11,3.52,9.09,7.16,NA,1015.1,18,20.3,14.1,NA,NA
"3228",2007,5,19,8,0,337,8.1,10.4,3.36,10,7.08,NA,1015.7,17.9,20.3,14,NA,NA
"3229",2007,5,19,9,0,347,8.6,10.7,3.81,10,7.48,NA,1015.6,17.6,20.3,13.8,NA,NA
"3230",2007,5,19,10,0,347,7.9,10.4,3.53,10,7.16,NA,1015.9,17.5,20.3,12.9,NA,NA
"3231",2007,5,19,11,0,345,7.8,9.3,3.35,10,7.38,NA,1016.4,17.6,20,12.2,NA,NA
"3232",2007,5,19,12,0,348,7.7,9.6,3.16,9.09,7.18,NA,1016.7,18,20.2,12.8,NA,NA
"3233",2007,5,19,13,0,355,6.9,8.6,3.47,9.09,7.24,NA,1017.2,18.1,20.3,12.5,NA,NA
"3234",2007,5,19,14,0,350,7,8.9,3.17,10,7.16,NA,1017.4,18,20.3,12.4,NA,NA
"3235",2007,5,19,15,0,353,6.7,8.5,3.07,10,7.06,NA,1017.6,17.9,20.6,12.5,NA,NA
"3236",2007,5,19,16,0,343,6.8,8.5,2.98,9.09,6.89,NA,1018.1,17.8,20.6,11.4,NA,NA
"3237",2007,5,19,17,0,348,6.7,8.5,3.28,9.09,7.16,NA,1018.1,17.7,21.1,12,NA,NA
"3238",2007,5,19,18,0,339,5.5,7.4,3.2,9.09,7.19,NA,1018.2,17.9,21.1,11.8,NA,NA
"3239",2007,5,19,19,0,340,5.1,7.6,2.96,9.09,7.05,NA,1018,17.6,21.2,10.3,NA,NA
"3240",2007,5,19,20,0,319,5.2,6.7,2.76,9.09,7.02,NA,1017.7,17.9,21.2,10.9,NA,NA
"3241",2007,5,19,21,0,311,5.4,7.6,2.71,9.09,6.82,NA,1017.5,18,21.2,10.8,NA,NA
"3242",2007,5,19,22,0,311,6.3,8,2.55,9.09,6.66,NA,1017.7,18.1,21.1,10,NA,NA
"3243",2007,5,19,23,0,308,6.8,9,2.33,9.09,6.57,NA,1017.9,18,21.1,9.7,NA,NA
"3244",2007,5,20,0,0,312,6.8,8.2,2.18,8.33,6.15,NA,1018,18.1,21.1,10.4,NA,NA
"3245",2007,5,20,1,0,301,7.3,9.2,2.04,9.09,6,NA,1018,18.1,21.1,10.7,NA,NA
"3246",2007,5,20,2,0,320,7.2,10,2,7.69,6.03,NA,1018.3,18.1,20.7,11.2,NA,NA
"3247",2007,5,20,3,0,322,7.9,10.2,1.96,9.09,5.88,NA,1018.4,18,20.7,9.4,NA,NA
"3248",2007,5,20,4,0,320,6.8,9.3,2,8.33,6,NA,1018.1,18.3,20.7,6.3,NA,NA
"3249",2007,5,20,5,0,312,6.2,8.1,1.92,9.09,5.84,NA,1018.1,18.7,20.7,8.3,NA,NA
"3250",2007,5,20,6,0,302,4.4,6.2,1.88,8.33,5.99,NA,1018,18.7,20.7,8.1,NA,NA
"3251",2007,5,20,7,0,287,3.8,4.8,1.9,8.33,6.1,NA,1018,18.8,20.7,6.6,NA,NA
"3252",2007,5,20,8,0,270,5,6.6,1.72,8.33,5.84,NA,1018,19,20.7,6.8,NA,NA
"3253",2007,5,20,9,0,266,5.8,7.3,1.67,7.69,5.79,NA,1018.1,19.1,20.6,6.7,NA,NA
"3254",2007,5,20,10,0,253,5.2,7.2,1.55,7.69,5.82,NA,1018.1,19.1,20.6,7.5,NA,NA
"3255",2007,5,20,11,0,238,5.7,7.2,1.45,8.33,5.74,NA,1018.1,19.5,20.6,6.9,NA,NA
"3256",2007,5,20,12,0,248,6.6,8.1,1.27,8.33,5.45,NA,1018.1,19.6,20.5,10.1,NA,NA
"3257",2007,5,20,13,0,253,8,9.4,1.2,7.69,5.09,NA,1018.2,19.8,20.4,11.3,NA,NA
"3258",2007,5,20,14,0,250,7.6,9,1.29,8.33,4.96,NA,1018,19.9,20.4,8.8,NA,NA
"3259",2007,5,20,15,0,251,8,9.4,1.42,7.69,5.12,NA,1017.6,20.4,20.6,8.9,NA,NA
"3260",2007,5,20,16,0,250,8.9,10.8,1.41,8.33,4.98,NA,1017.4,20.4,20.6,13.3,NA,NA
"3261",2007,5,20,17,0,253,9.3,11.5,1.4,8.33,4.94,NA,1017.1,20.7,20.6,13.4,NA,NA
"3262",2007,5,20,18,0,269,9.4,11.6,1.51,7.14,4.72,NA,1016.6,21.2,20.6,13.5,NA,NA
"3263",2007,5,20,19,0,266,9.7,11.6,1.6,7.69,4.78,NA,1016.4,21.2,20.6,14,NA,NA
"3264",2007,5,20,20,0,268,9.5,11.8,1.97,6.25,5.24,NA,1016.1,21.2,20.6,14.2,NA,NA
"3265",2007,5,20,21,0,270,9,11.1,1.91,6.25,5.21,NA,1015.9,21.2,20.6,15.7,NA,NA
"3266",2007,5,20,22,0,275,8.2,10.2,1.84,6.25,5.04,NA,1015.9,21.2,20.6,13.2,NA,NA
"3267",2007,5,20,23,0,276,8.2,9.5,1.75,6.25,5.09,NA,1015.7,21.1,20.6,13.8,NA,NA
"3268",2007,5,21,0,0,269,6.6,7.9,1.52,6.25,4.97,NA,1015.9,20.9,20.6,14.9,NA,NA
"3269",2007,5,21,1,0,268,6.6,8,1.45,5.88,5.04,NA,1016,21,20.6,15.2,NA,NA
"3270",2007,5,21,2,0,262,6.8,8.1,1.4,6.25,5.03,NA,1016.5,21.1,20.6,15.1,NA,NA
"3271",2007,5,21,3,0,262,6.7,7.8,1.36,5.88,5.07,NA,1016.6,21.1,20.4,15.9,NA,NA
"3272",2007,5,21,4,0,250,6.1,7.6,1.39,6.25,5.06,NA,1016.6,21.1,20.4,16.5,NA,NA
"3273",2007,5,21,5,0,250,6.2,7.7,1.27,5.88,4.79,NA,1016.6,21.2,20.4,16.7,NA,NA
"3274",2007,5,21,6,0,244,6.6,7.9,1.17,5.56,4.85,NA,1016.6,21.2,20.4,17.1,NA,NA
